,UMAP_1,UMAP_2
1962,11.592518,4.796728
1963,3.283017,-1.4644407
1964,-3.6412985,15.088969
1965,12.579391,4.520359
1966,-1.5063648,13.051322
1967,10.611812,11.780881
1968,10.795465,4.8227253
1969,0.9512838,7.5016527
1970,12.578721,12.985254
1971,0.68958217,-4.0840044
1972,-3.7192428,12.539834
1973,0.90960115,1.2568233
1974,10.220034,-5.961516
1975,12.395936,13.115159
1976,8.656446,-1.2891308
1977,-1.2474986,5.8738565
1978,6.973823,-2.6888094
1979,11.347702,6.737246
1980,12.10932,2.25833
1981,4.7900753,-5.6258135
1982,-1.6188225,7.1202445
1983,-2.8964257,14.718694
1984,-0.9719258,6.5202084
1985,11.244538,9.195188
1986,-3.3885682,15.1846895
1987,8.906496,-6.0823927
1988,0.99415004,-5.894787
1989,11.725638,4.9149404
1990,0.50090504,-3.444761
1991,-3.526208,8.897617
1992,-1.8364453,-2.9078925
1993,10.218192,-5.9893293
1994,-1.0615882,6.6908784
1995,8.519964,-1.5584615
1996,-4.7955546,13.103121
1997,-0.3580647,13.245413
1998,8.151028,-0.17639294
1999,11.897922,2.545085
2000,8.720379,-4.7025614
2001,-1.5782697,6.9281163
2002,11.055586,11.84269
2003,-3.4722364,-0.11196647
2004,11.512935,7.314342
2005,11.915206,11.676203
2006,10.002636,-6.1702604
2007,9.754981,-4.188431
2008,7.924562,-1.1476159
2009,-0.57108504,9.043439
2010,11.771497,1.3407581
2011,-2.8294084,-1.9469852
2012,4.0407453,-4.408373
2013,2.7819304,-2.18378
2014,11.183914,9.4105215
2015,-3.0273345,7.1363916
2016,11.819408,4.9009714
2017,11.473341,13.640695
2018,7.319128,-2.3026361
2019,11.607169,13.448302
2020,-2.506361,-1.589083
2021,2.4286566,-5.1656346
2022,11.0084,10.017076
2023,-2.9164672,9.836128
2024,11.617927,13.404974
2025,10.341019,-4.4737134
2026,-0.5252234,8.119825
2027,7.280161,-2.3510332
2028,11.807068,11.758605
2029,1.0447251,7.804437
2030,0.5565763,6.9618654
2031,-3.3932068,15.16065
2032,3.1572177,-1.5397427
2033,1.2214488,0.37857682
2034,-1.9252795,14.798945
2035,-1.6920204,-3.1025982
2036,12.551572,12.933886
2037,7.8824925,-5.4495654
2038,6.3554926,-4.240033
2039,4.4641924,-5.4706626
2040,11.49151,13.667171
2041,-0.9801865,13.354567
2042,-3.8007762,8.455311
2043,3.9629934,-4.2849965
2044,7.0674243,-6.320126
2045,-1.5814201,-2.5125363
2046,7.3357,-2.2692573
2047,2.4525723,-5.362555
2048,-0.5115023,8.998371
2049,-1.375763,8.599426
2050,1.0392194,7.785047
2051,0.6560111,-4.135847
2052,4.142399,-4.5416536
2053,0.38508272,1.9554777
2054,10.745605,4.031895
2055,-0.4194415,8.929561
2056,-3.5866904,12.223177
2057,11.371622,6.3169146
2058,12.096373,11.530749
2059,-2.7902064,7.421364
2060,2.1886752,-2.6563044
2061,8.761822,-4.955767
2062,0.10439975,3.518089
2063,10.171666,1.4342172
2064,7.8032556,-5.356704
2065,-1.4354646,3.1322455
2066,9.314477,-3.182293
2067,1.0214789,7.7569423
2068,-0.6935127,4.398891
2069,8.680468,-1.3056788
2070,-1.0752853,2.7531092
2071,11.969679,2.391391
2072,-0.81899095,2.8804972
2073,-1.7082908,-2.6866775
2074,9.110874,-3.667717
2075,0.8179773,7.2356796
2076,-3.4263637,3.693925
2077,1.7383391,-4.4182
2078,-1.9358305,4.4917655
2079,-4.963008,12.059121
2080,11.600929,1.078243
2081,4.8649206,-5.1882896
2082,9.127232,0.084574625
2083,-3.9066143,10.567633
2084,10.190573,18.743229
2085,0.08780576,2.5896606
2086,9.220792,-3.1408846
2087,-3.3048036,3.8192515
2088,0.8967339,-4.093174
2089,0.84274286,-3.0589194
2090,8.095013,-1.6082554
2091,-0.12951796,2.2584841
2092,-4.6763625,11.35795
2093,7.6910458,-6.3458138
2094,8.674309,-1.3459338
